Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Diameter (METERS);Pitch (INCHES);Pitch-to-diameter ratio (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
12x13N;60 Pattern Narrow;LP12013N;Sport, Pattern;5.13; ;1.00 in.;0.54 in.;5/16 in.;1.66 oz.;12;0.3048;13;1.0833;Grey;6.87E+11;0.1038;47.1
12x13;60 Pattern;LP12013;Sport, Pattern;5.13; ;1.00 in.;0.55 in.;5/16 in.;1.59 oz.;12;0.3048;13;1.0833;Grey;6.87E+11;0.0994;45.1
12x12N;60 Pattern Narrow;LP12012N;Sport, Pattern, Warbird Racing;5.13; ;1.00 in.;0.56 in.;5/16 in.;1.62 oz.;12;0.3048;12;1.0000;Grey;6.87E+11;0.1013;45.9
12x12EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12012EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);4.64; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;0.3048;12;1.0000;Grey;6.87E+11;0.0573;26
12x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12012E;Thin Electric;4.64; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;0.3048;12;1.0000;Grey;6.87E+11;0.0573;26
12x12.5;60 Pattern;LP120125;Sport, Pattern;5.13;Discontinued;1.00 in.;0.58 in.;5/16 in.;1.69 oz.;12;0.3048;12.5;1.0417;Grey;6.87E+11;0.1056;47.9
12x12;60 Pattern;LP12012;Sport, Pattern;5.13; ;1.00 in.;0.58 in.;5/16 in.;1.80 oz.;12;0.3048;12;1.0000;Grey;6.87E+11;0.1125;51
12x11N;60 Pattern Narrow;LP12011N;Sport, Pattern;5.13;Discontinued;1.00 in.;0.56 in.;5/16 in.;1.59 oz.;12;0.3048;11;0.9167;Grey;6.87E+11;0.0994;45.1
12x11.5;60 Pattern;LP120115;Sport, Pattern;5.13;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.59 oz.;12;0.3048;11.5;0.9583;Grey;6.87E+11;0.0994;45.1
12x11;60 Pattern;LP12011;Sport, Pattern;5.13; ;1.00 in.;0.56 in.;5/16 in.;1.66 oz.;12;0.3048;11;0.9167;Grey;6.87E+11;0.1038;47.1
12x10W;60 Pattern Wide Blade;LP12010W;Sport, Pattern;5.13; ;1.00 in.;0.54 in.;5/16 in.;1.83 oz.;12;0.3048;10;0.8333;Grey;6.87E+11;0.1144;51.9
12x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12010E;Thin Electric;4.64; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;0.3048;10;0.8333;Grey;6.87E+11;0.0573;26
12x10;60 Pattern;LP12010;Sport, Pattern;5.13; ;1.00 in.;0.57 in.;5/16 in.;1.62 oz.;12;0.3048;10;0.8333;Grey;6.87E+11;0.1013;45.9
12.25x3.75 ;Control Line;LP12338;Sport, Control Line;5.8; ;1.00 in.;0.43 in.;1/4 in.;1.52 oz.;12.25;0.3112;3.75;0.3061;Grey;6.87E+11;0.095;43.1
12.5x9;60 Pattern;LP12590;Sport, Pattern;6.9;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.80 oz.;12.5;0.3175;9;0.7200;Grey;6.87E+11;0.1125;51
12.5x6 ;Sport;LP12560;Sport;5.94; ;1.00 in.;0.50 in.;1/4 in.;1.87 oz.;12.5;0.3175;6;0.4800;Grey;6.87E+11;0.1169;53
12.5x13;60 Pattern;LP12513;Sport, Pattern;6.9;Discontinued;1.00 in.;0.57 in.;5/16 in.;1.94 oz.;12.5;0.3175;13;1.0400;Grey;6.87E+11;0.1213;55
12.5x12.5;60 Pattern;LP125125;Sport, Pattern;6.9;Discontinued;1.00 in.;0.57 in.;5/16 in.;1.90 oz.;12.5;0.3175;12.5;1.0000;Grey;6.87E+11;0.1188;53.9
12.5x12;60 Pattern;LP12512;Sport, Pattern;6.9;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.87 oz.;12.5;0.3175;12;0.9600;Grey;6.87E+11;0.1169;53
12.5x11.5;60 Pattern;LP125115;Sport, Pattern;6.9;Discontinued;1.00 in.;0.59 in.;5/16 in.;1.87 oz.;12.5;0.3175;11.5;0.9200;Grey;6.87E+11;0.1169;53
12.5x11;60 Pattern;LP12511;Sport, Pattern;6.9;Discontinued;1.00 in.;0.58 in.;5/16 in.;1.83 oz.;12.5;0.3175;11;0.8800;Grey;6.87E+11;0.1144;51.9
12.5x10;60 Pattern;LP12510;Sport, Pattern;6.9; ;1.00 in.;0.57 in.;5/16 in.;1.80 oz.;12.5;0.3175;10;0.8000;Grey;6.87E+11;0.1125;51
13x9;60 Pattern;LP13090;Sport, Pattern;6.9; ;1.00 in.;0.59 in.;5/16 in.;2.15 oz.;13;0.3302;9;0.6923;Grey;6.87E+11;0.1344;61
13x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.46; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;0.3302;8;0.6154;Grey;6.87E+11;0.0683;31
13x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13080E;Thin Electric;5.46; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;0.3302;8;0.6154;Grey;6.87E+11;0.0683;31
13x8;Sport;LP13080;Sport;6.9; ;1.00 in.;0.48 in.;1/4 in.;1.73 oz.;13;0.3302;8;0.6154;Grey;6.87E+11;0.1081;49
13x7F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP13070F;Folding (Electric Only);7.12; ;NA;See LPFH;See LPFH;0.88 oz.;13;0.3302;7;0.5385;Grey;6.87E+11;0.055;24.9
13x7;Sport;LP13070;Sport;6.9; ;1.00 in.;0.47 in.;1/4 in.;1.69 oz.;13;0.3302;7;0.5385;Grey;6.87E+11;0.1056;47.9
13x6P;Sport Pusher;LP13060P;Sport, Pusher (for IC Engines);6.9; ;1.00 in.;0.46 in.;1/4 in.;1.69 oz.;13;0.3302;6;0.4615;Grey;6.87E+11;0.1056;47.9
13x6.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13065EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.46; ;0.80 in.;0.41 in.;1/4 in.;1.06 oz.;13;0.3302;6.5;0.5000;Grey;6.87E+11;0.0661;30
13x6.5E(F2B);"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP13065E(F2B);Thin Electric, Control Line (Electric Only);5.46; ;0.80 in.;0.35 in.;1/4 in.;0.88 oz.;13;0.3302;6.5;0.5000;Grey;6.87E+11;0.0551;25
13x6.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13065E;Thin Electric;5.46; ;0.80 in.;0.41 in.;1/4 in.;1.06 oz.;13;0.3302;6.5;0.5000;Grey;6.87E+11;0.0661;30
13x6;Sport;LP13060;Sport;6.9; ;1.00 in.;0.46 in.;1/4 in.;1.69 oz.;13;0.3302;6;0.4615;Grey;6.87E+11;0.1056;47.9
13x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP13055MRP;Multi Rotor (Electric Only);5.02; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;5.5;0.4231;Grey;6.87E+11;0.0529;24
13x5.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (13x5.5MR and 13x5.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP13055MR-B4;"Bundle (2 CW &amp; 2 CCW)";16.07; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;5.5;0.4231;Grey;6.87E+11;0.2116;96
13x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP13055MR;Multi Rotor (Electric Only);5.02; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;5.5;0.4231;Grey;6.87E+11;0.0529;24
13x5.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13055EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.46; ;0.80 in.;0.40 in.;1/4 in.;1.13 oz.;13;0.3302;5.5;0.4231;Grey;6.87E+11;0.075;34
13x5.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13055E;Thin Electric;5.46;;0.80 in.;0.40 in.;1/4 in.;1.13 oz.;13;0.3302;5.5;0.4231;Grey;6.87E+11;0.0705;32
13x4W;3D Fun Fly Wide Blade;LP13040W;Sport, 3D Fun Fly;6.9; ;1.00 in.;0.46 in.;1/4 in.;1.76 oz.;13;0.3302;4;0.3077;Grey;6.87E+11;0.11;49.9
13x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.46; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;0.3302;4;0.3077;Grey;6.87E+11;0.0661;30
13x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13040E;Thin Electric;5.46; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;0.3302;4;0.3077;Grey;6.87E+11;0.0661;30
13x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP13047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);5.23; ;0.50 in.;0.30 in.;1/4 in.;0.78 oz.;13;0.3302;4.7;0.3615;Grey;6.87E+11;0.0488;22.1
13x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP13047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);5.23; ;0.50 in.;0.30 in.;1/4 in.;0.78 oz.;13;0.3302;4.7;0.3615;Grey;6.87E+11;0.0488;22.1
13x4.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP13045MRP;Multi Rotor (Electric Only);5.02; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;4.5;0.3462;Grey;6.87E+11;0.0531;24.1
13x4.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (13x4.5MR and 13x4.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP13045MR-B4;"Bundle (2 CW &amp; 2 CCW)";16.07; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;4.5;0.3462;Grey;6.87E+11;0.2116;96
13x4.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP13045MR;Multi Rotor (Electric Only);5.02; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;0.3302;4.5;0.3462;Grey;6.87E+11;0.0531;24.1
13x4.5EP(F2B);"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP13045EP(F2B);Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);7.83; ;0.80 in.;0.33 in.;1/4 in.;0.85 oz.;13;0.3302;4.5;0.3462;Grey;6.87E+11;0.0531;24.1
13x4.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13045EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.46; ;0.80 in.;0.40 in.;1/4 in.;1.09 oz.;13;0.3302;4.5;0.3462;Grey;6.87E+11;0.0681;30.9
13x4;Sport;LP13040;Sport;6.9; ;1.00 in.;0.48 in.;1/4 in.;1.76 oz.;13;0.3302;4;0.3077;Grey;6.87E+11;0.11;49.9
13x14;Sport / 115 Warbird;LP13014;Sport, Warbird Racing;9.77;;1.20 in.;0.65 in.;5/16 in.;2.33 oz.;13;0.3302;14;1.0769;Grey;6.87E+11;0.1455;66
13x13N;60 Pattern / 91 Warbird Narrow;LP13013N;Sport, Pattern, Warbird Racing;6.9; ;1.13 in.;0.59 in.;5/16 in.;1.87 oz.;13;0.3302;13;1.0000;Grey;6.87E+11;0.1169;53
13x13-4;"4 Blade
120 Pattern";LP413013;Sport, Pattern, 4 Bladed (for IC Engines);21.55;Discontinued;NA;NA;5/16 in.;NA;13;0.3302;13;1.0000;Grey;6.87E+11;;0
13x13.5N;60 Pattern / 91 Warbird Narrow;LP130135N;Sport, Pattern, Warbird Racing;6.9; ;1.00 in.;0.58 in.;5/16 in.;1.83 oz.;13;0.3302;13.5;1.0385;Grey;6.87E+11;0.1144;51.9
13x11;60 Pattern;LP13011;Sport, Pattern, Warbird Racing;6.9; ;1.08 in.;0.57 in.;5/16 in.;2.01 oz.;13;0.3302;11;0.8462;Grey;6.87E+11;0.1256;57
13x10F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP13010F;Folding (Electric Only);7.12; ;NA;See LPFH;See LPFH;0.88 oz.;13;0.3302;10;0.7692;Grey;6.87E+11;0.055;24.9
13x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.46;;0.80 in.;0.42 in.;1/4 in.;1.06 oz.;13;0.3302;10;0.7692;Grey;6.87E+11;0.0661;30
13x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13010E;Thin Electric;5.46; ;0.80 in.;0.42 in.;1/4 in.;1.06 oz.;13;0.3302;10;0.7692;Grey;6.87E+11;0.0661;30
13x10;60 Pattern;LP13010;Sport, Pattern;6.9; ;1.00 in.;0.61 in.;5/16 in.;2.12 oz.;13;0.3302;10;0.7692;Grey;6.87E+11;0.1325;60.1
13.4x13.5-3;"3 Blade
120 Pattern";LP3134135;Sport, Pattern, 3 Bladed (for IC Engines);23.71;Discontinued;NA;NA;5/16 in.;NA;13.4;0.3404;13.5;1.0075;Grey;6.87E+11;;0
13.5x9;60 Pattern;LP13590;Sport, Pattern;9.77; ;1.00 in.;0.52 in.;5/16 in.;1.73 oz.;13.5;0.3429;9;0.6667;Grey;6.87E+11;0.1081;49
13.5x14W;120 Pattern Wide Blade;LP13514W;Sport, Pattern;9.77;Discontinued;1.13 in.;0.64 in.;5/16 in.;2.93 oz.;13.5;0.3429;14;1.0370;Grey;6.87E+11;0.1831;83.1
13.5x14;120 Pattern / Warbird;LP13514;Sport, Pattern, Warbird Racing;9.77; ;1.20 in.;0.61 in.;5/16 in.;2.36 oz.;13.5;0.3429;14;1.0370;Grey;6.87E+11;0.1475;66.9
13.5x13.5;120 Pattern / Warbird;LP135135;Sport, Pattern, Warbird Racing;9.77; ;1.20 in.;0.61 in.;5/16 in.;2.36 oz.;13.5;0.3429;13.5;1.0000;Grey;6.87E+11;0.1475;66.9
13.5x13.3;120 Pattern;LP135133;Sport, Pattern;9.77;Discontinued;1.13 in.;0.60 in.;5/16 in.;2.29 oz.;13.5;0.3429;13.3;0.9852;Grey;6.87E+11;0.1431;64.9
13.5x12.5;120 Pattern;LP135125;Sport, Pattern;9.77;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.43 oz.;13.5;0.3429;12.5;0.9259;Grey;6.87E+11;0.1519;68.9
13.5x11.5N;60 Pattern Narrow;LP135115N;Sport, Pattern;9.77;Discontinued;1.00 in.;0.52 in.;5/16 in.;1.83 oz.;13.5;0.3429;11.5;0.8519;Grey;6.87E+11;0.1144;51.9
13.5x10;60 Pattern;LP13510;Sport, Pattern;9.77; ;1.00 in.;0.52 in.;5/16 in.;1.80 oz.;13.5;0.3429;10;0.7407;Grey;6.87E+11;0.1125;51
13.8x10-4;"4 Blade
120 Pattern";LP413810;Sport, Pattern, 4 Bladed (for IC Engines);23.71;Discontinued;NA;NA;5/16 in.;NA;13.8;0.3505;10;0.7246;Grey;6.87E+11;;0
14x8.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14085EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);6.47; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;0.3556;8.5;0.6071;Grey;6.87E+11;0.0816;37
14x8.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14085E;Thin Electric;6.47; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;0.3556;8.5;0.6071;Grey;6.87E+11;0.0816;37
14x8;Sport;LP14080;Sport;9.77; ;1.15 in.;0.64 in.;5/16 in.;2.47 oz.;14;0.3556;8;0.5714;Grey;6.87E+11;0.1544;70
14x7EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14070EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);6.47; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;0.3556;7;0.5000;Grey;6.87E+11;0.075;34
14x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14070E;Thin Electric;6.47; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;0.3556;7;0.5000;Grey;6.87E+11;0.075;34
14x7;Sport;LP14070;Sport;9.77; ;1.13 in.;0.68 in.;5/16 in.;2.72 oz.;14;0.3556;7;0.5000;Grey;6.87E+11;0.17;77.1
14x6P;Sport Pusher;LP14060P;Sport, Pusher (for IC Engines);9.77; ;1.13 in.;0.69 in.;5/16 in.;2.72 oz.;14;0.3556;6;0.4286;Grey;6.87E+11;0.17;77.1
14x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14060E;Thin Electric;6.47; ;0.80 in.;0.45 in.;1/4 in.;1.31 oz.;14;0.3556;6;0.4286;Grey;6.87E+11;0.0816;37
14x6;Sport;LP14060;Sport;9.77; ;1.13 in.;0.60 in.;5/16 in.;2.50 oz.;14;0.3556;6;0.4286;Grey;6.87E+11;0.157;71.2
14x5N;Sport Narrow;LP14050N;Sport;9.77; ;1.00 in.;0.51 in.;5/16 in.;1.76 oz.;14;0.3556;5;0.3571;Grey;6.87E+11;0.11;49.9
14x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP14055MRP;Multi Rotor (Electric Only);5.93; ;0.65 in.;0.38 in.;1/4 in.;1.06 oz.;14;0.3556;5.5;0.3929;Grey;6.87E+11;0.0663;30.1
14x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP14055MR;Multi Rotor (Electric Only);5.93; ;0.65 in.;0.38 in.;1/4 in.;1.06 oz.;14;0.3556;5.5;0.3929;Grey;6.87E+11;0.0663;30.1
14x4W;3D Fun Fly;LP14040W;Sport, 3D Fun Fly;9.77; ;1.00 in.;0.42 in.;1/4 in.;1.98 oz.;14;0.3556;4;0.2857;Grey;6.87E+11;0.1238;56.2
14x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP14047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);6.21; ;0.50 in.;0.30 in.;1/4 in.;0.88 oz.;14;0.3556;4.7;0.3357;Grey;6.87E+11;0.055;24.9
14x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP14047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);6.21; ;0.50 in.;0.30 in.;1/4 in.;0.88 oz.;14;0.3556;4.7;0.3357;Grey;6.87E+11;0.055;24.9
14x17M;"Marine
Right Hand Rotation
Compatible with Perception Pescador Pilot Kayak
and Confluence / Perception Pedal Drive";LP14017M;Marine;16.25;;1.25 in.;0.70 in.;10 mm;3.53 oz.;14;0.3556;17;1.2143;Orange;6.87E+11;0.2205;100
14x14N;120 Pattern / Warbird Narrow;LP14014N;Sport, Pattern, Warbird Racing;9.77; ;1.20 in.;0.63 in.;5/16 in.;2.43 oz.;14;0.3556;14;1.0000;Grey;6.87E+11;0.1519;68.9
14x14E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14014E;Thin Electric;6.47; ;0.80 in.;0.46 in.;1/4 in.;1.27 oz.;14;0.3556;14;1.0000;Grey;6.87E+11;0.0794;36
14x14;120 Pattern;LP14014;Sport, Pattern;9.77; ;1.13 in.;0.64 in.;5/16 in.;2.40 oz.;14;0.3556;14;1.0000;Grey;6.87E+11;0.15;68
14x13N;120 Pattern / Warbird Narrow;LP14013N;Sport, Pattern, Warbird Racing;9.77; ;1.20 in.;0.62 in.;5/16 in.;2.43 oz.;14;0.3556;13;0.9286;Grey;6.87E+11;0.1519;68.9
14x13M;"Marine
Right Hand Rotation (~400 rpm)
Compatible with Schiller Water Bikes
Includes Tail Cone and M6-1.0 Set Screw Holes";LP14013M;Marine;27.95;;1.25 in.;NA;3/8 in.;4.02 oz.;14;0.3556;13;0.9286;Black;6.87E+11;0.2513;114
14x13.5N;120 Pattern Narrow;LP140135N;Sport, Pattern;9.77;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.29 oz.;14;0.3556;13.5;0.9643;Grey;6.87E+11;0.1431;64.9
14x13.5;120 Pattern;LP140135;Sport, Pattern;9.77; ;1.13 in.;0.63 in.;5/16 in.;2.47 oz.;14;0.3556;13.5;0.9643;Grey;6.87E+11;0.1544;70
14x13;120 Pattern;LP14013;Sport, Pattern;9.77; ;1.13 in.;0.62 in.;5/16 in.;2.43 oz.;14;0.3556;13;0.9286;Grey;6.87E+11;0.1519;68.9
14x12N;120 Pattern Narrow;LP14012N;Sport, Pattern;9.77; ;1.20 in.;0.62 in.;5/16 in.;2.36 oz.;14;0.3556;12;0.8571;Grey;6.87E+11;0.1477;67
14x12E;Thin Electric;LP14012E;Thin Electric;6.47; ;0.80 in.;0.44 in.;1/4 in.;1.23 oz.;14;0.3556;12;0.8571;Grey;6.87E+11;0.0772;35
14x12;120 Pattern;LP14012;Sport, Pattern;9.77; ;1.13 in.;0.67 in.;5/16 in.;2.72 oz.;14;0.3556;12;0.8571;Grey;6.87E+11;0.17;77.1
14x11;YS 91;LP14011;Sport, Pattern, Warbird Racing;9.77; ;1.13 in.;0.61 in.;5/16 in.;2.57 oz.;14;0.3556;11;0.7857;Grey;6.87E+11;0.1606;72.8
14x10F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP14010F;Folding (Electric Only);8.31; ;NA;See LPFH;See LPFH;1.06 oz.;14;0.3556;10;0.7143;Grey;6.87E+11;0.0663;30.1
14x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14010E;Thin Electric;6.47; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;0.3556;10;0.7143;Grey;6.87E+11;0.075;34
14x10;Sport;LP14010;Sport;9.77; ;1.13 in.;0.64 in.;5/16 in.;2.61 oz.;14;0.3556;10;0.7143;Grey;6.87E+11;0.1631;74
14.4x14;120 Pattern;LP14414;Sport, Pattern;11.33;Discontinued;1.50 in.;0.74 in.;5/16 in.;2.89 oz.;14.4;0.3658;14;0.9722;Grey;6.87E+11;0.1806;81.9
14.4x13.5;120 Pattern;LP144135;Sport, Pattern;11.33;Discontinued;1.13 in.;0.75 in.;5/16 in.;3.00 oz.;14.4;0.3658;13.5;0.9375;Grey;6.87E+11;0.1875;85
14.4x13;120 Pattern;LP14413;Sport, Pattern;11.33;Discontinued;1.13 in.;0.75 in.;5/16 in.;3.00 oz.;14.4;0.3658;13;0.9028;Grey;6.87E+11;0.1875;85
14.4x12;120 Pattern;LP14412;Sport, Pattern;11.33;Discontinued;1.13 in.;0.66 in.;5/16 in.;2.65 oz.;14.4;0.3658;12;0.8333;Grey;6.87E+11;0.1656;75.1
14.4x10.5;120 Pattern;LP144105;Sport, Pattern;11.33;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.61 oz.;14.4;0.3658;10.5;0.7292;Grey;6.87E+11;0.1631;74
14.5x14N;120 Pattern Narrow;LP14514N;Sport, Pattern;11.33;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.19 oz.;14.5;0.3683;14;0.9655;Grey;6.87E+11;0.1369;62.1
14.5x14.5N;120 Pattern Narrow;LP145145N;Sport, Pattern;11.33;Discontinued;1.13 in.;0.65 in.;5/16 in.;2.26 oz.;14.5;0.3683;14.5;1.0000;Grey;6.87E+11;0.1413;64.1
14.5x13W;120 Pattern Wide Blade;LP14513W;Sport, Pattern;11.33;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.53 oz.;14.5;0.3683;13;0.8966;Grey;6.87E+11;0.2206;100.1
14.5x12-4;"4 Blade
140 Pattern";LP414512;Sport, Pattern, 4 Bladed (for IC Engines);25.65;Discontinued;1.30 in.;0.66 in.;5/16 in.;4.16 oz.;14.5;0.3683;12;0.8276;Grey;6.87E+11;0.2601;118
14.5x11-4;"4 Blade
140 Pattern";LP414511;Sport, Pattern, 4 Bladed (for IC Engines);25.65;Discontinued;NA;NA;5/16 in.;NA;14.5;0.3683;11;0.7586;Grey;6.87E+11;;0
15x8P;120 Pattern / Sport Pusher;LP15080P;Sport, Pusher (for IC Engines);12.95;;1.00 in.;0.67 in.;5/16 in.;3.03 oz.;15;0.381;8;0.5333;Grey;6.87E+11;0.1896;86
15x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15080E;Thin Electric;7.67; ;1.00 in.;0.47 in.;1/4 in.;1.55 oz.;15;0.381;8;0.5333;Grey;6.87E+11;0.097;44
15x8;120 Pattern / Sport;LP15080;Sport, Pattern;12.95; ;1.00 in.;0.67 in.;5/16 in.;3.03 oz.;15;0.381;8;0.5333;Grey;6.87E+11;0.1896;86
15x7E-T;"Thin Electric
RH Rotation
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP15070E-T;Thin Electric, T-Mount;8.21;;1.00 in.;0.47 in.;6 mm;1.55 oz.;15;0.381;7;0.4667;Grey;6.87E+11;0.097;44
15x7EP-T;"Thin Electric
LH Rotation
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP15070EP-T;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), T-Mount;8.21;;1.00 in.;0.47 in.;6 mm;1.55 oz.;15;0.381;7;0.4667;Grey;6.87E+11;0.097;44
15x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15070E;Thin Electric;7.67; ;1.00 in.;0.47 in.;1/4 in.;1.59 oz.;15;0.381;7;0.4667;Grey;6.87E+11;0.0992;45
15x7;Sport;LP15070;Sport;12.95; ;1.25 in.;0.58 in.;5/16 in.;2.72 oz.;15;0.381;7;0.4667;Grey;6.87E+11;0.17;77.1
